CustomerID,Name,Age,Gender,Email,SocialMediaPresence,OnlineBehaviorScore,TransactionAmount,EconomicIndicator,Date
3848bbe7-fb1a-4b28-a581-653004d24235,Sandra Miller,22,Male,sandra37@example.org,1,3.8350802386878247,3337.543508045478,-0.341430523258907,2023-08-10
c8326d15-4711-4ec7-96ac-fbfc9101c524,Tony Richardson DVM,42,Female,lpena@example.org,1,8.207351397995456,2422.539619102962,0.08446750241178469,2023-08-09
971f2e10-e067-458e-8e51-967fd30c1f9b,Andrea Carr,42,Male,scottharris@example.com,1,7.30653045689388,2713.992042670712,-0.5864854506779813,2023-08-08
769df60e-2291-429c-9c0d-51bcf50d439a,Matthew Larson,56,Female,adampatel@example.net,1,7.618175819041312,768.2691556147793,-0.7228469464029268,2023-08-07
0bfc7d2d-50f0-401a-aef9-2358fb2df1b3,James Weeks,47,Female,kevin19@example.org,0,3.8625194733949053,2015.8635706020525,0.08270765370202993,2023-08-06
8269b7d8-715c-4ca6-ac27-f8710322fdf6,Edward Gonzalez,51,Female,pthomas@example.net,1,3.4476028464920896,4007.6746028839825,0.6002101183281872,2023-08-05
8567cfc3-37b0-4660-8b1e-6d40d812fa04,Lori Wyatt,34,Male,wburton@example.com,1,1.6721869222223176,2774.0498963400305,0.7251753231601363,2023-08-04
9d31bdbb-e0ad-46ee-bedf-3e678a00f185,Charles Mitchell,53,Male,cyoung@example.com,1,2.8244136365131034,4804.657898894129,-0.38200320767563456,2023-08-03
eb6d5a8a-bafc-48b5-a340-20baffd4ed29,Daniel Williams,18,Male,asmith@example.net,0,8.019432842219766,805.9701335465672,0.41027277557020136,2023-08-02
1612a349-5441-47ec-b52c-3aadb18d1625,Stanley Lawrence,61,Male,jessica08@example.org,1,6.26237232223716,3418.716322974806,0.047610967003743454,2023-08-01
23664ff0-2a29-44ce-9c7e-1ca71cd8fc94,Sandy Smith,64,Female,hrussell@example.net,0,2.3986949618974305,4579.427690284628,-0.7294950123121695,2023-07-31
5a2f096e-03ed-4dee-8bb8-b691450a1471,Pamela Rivas,25,Male,fdavis@example.org,1,2.4793748262979136,3995.5838989390504,0.9913716004640174,2023-07-30
724fbbd0-61c3-45a6-8c1f-07740157461c,Miranda Garcia,61,Female,leslie00@example.net,0,5.194496011929956,3673.6904254176393,0.9515538181371985,2023-07-29
2f5cbeae-5d75-442a-9efc-7ba367e3bd70,William Raymond,52,Male,bkane@example.org,1,4.658612967182924,1928.3395230115877,-0.7096952102149763,2023-07-28
f4d76cef-6ebb-4060-8d38-a0d203a0202d,Jason Khan,66,Male,gonzalespatricia@example.org,1,5.823320941810213,4752.3790072995125,0.8660598928458136,2023-07-27
cb6373cb-4ace-4e08-b7e3-8edee7b573dc,Kevin Perez,35,Male,michael99@example.net,1,9.681712500252058,2812.268520044967,0.8342242413468348,2023-07-26
28dc3d0c-71b0-4e19-af58-d86f345df567,Eric Cantrell,67,Female,harrisonmatthew@example.net,1,2.868726030493182,2819.8417536372835,-0.36500757831612174,2023-07-25
15623d67-1ad4-4db7-b6f9-d75e7679b678,Steven Walker,59,Male,michaelwilcox@example.com,0,3.7747694639125413,703.8522787741451,0.11468059618713755,2023-07-24
669c74bf-cf40-4f31-93f7-1d3a9de73c12,Jennifer Barker,39,Male,claudia86@example.org,0,3.385071342232374,124.64621146262508,0.897203128329523,2023-07-23
26aa3022-4eb9-4ca3-be41-95a76ab63936,Paige Krueger,25,Female,donald94@example.org,1,2.0792220071985423,3023.6089485213183,-0.7632254185656426,2023-07-22
e2589934-9335-4a92-81a8-a2af07a57655,Dylan Mosley,36,Female,amckenzie@example.net,1,2.418538393589646,2732.0450379168587,-0.3648048216175661,2023-07-21
a12f2a21-fb52-48d2-a5b7-82e7ac98b287,Adam Mooney,45,Female,rebecca62@example.net,0,7.174493586554637,4740.199007221472,0.7592762432325306,2023-07-20
d75a8830-6c13-4641-80de-50717a0983e2,Daniel Lutz,28,Female,smoreno@example.org,0,8.437480191456848,1592.986646512591,0.45415906652038296,2023-07-19
b1ff99a7-c883-4e35-9c1e-305fa27c6584,Frances Reid,47,Female,smithkathleen@example.com,0,7.2719018491336875,3766.653274990688,0.5308700251383698,2023-07-18
88dfe29f-7e02-4fca-8af6-69c441b787a8,Diane Peterson,18,Female,wdawson@example.org,0,1.3629682729779704,4527.3772422752745,0.760263800217152,2023-07-17
3b699259-edbb-497c-a987-ba3e10c2142d,Paula Davis,64,Male,andersonbrian@example.org,0,8.523322758891876,1784.8730842583698,-0.17191968916064226,2023-07-16
c866a7ba-5dd4-4064-9b1f-489f348fc809,Bailey Smith DVM,64,Female,ymorgan@example.org,0,3.9501429299631274,2122.007030528615,-0.17749647344130137,2023-07-15
c0e1ac10-fadf-48d5-b086-f2a0d8602d89,Stephanie Myers,34,Male,manningchristopher@example.com,0,1.8209161341221374,3265.0643674444286,-0.11399102590069599,2023-07-14
73c87755-6951-4953-a351-a3cd5a9c9182,Keith Lee,50,Female,pbright@example.org,0,3.2339691051512958,2611.5082032831765,0.8675370487823859,2023-07-13
a793724d-b904-4bf6-8939-4cb5c6be6739,Jimmy Thomas DDS,66,Male,chelseahernandez@example.org,0,4.201684799538553,888.6763520655356,0.7882601862676053,2023-07-12
81428b17-8fed-46d4-8325-6b9f19b33323,Brandon Bonilla,29,Male,jeremiahherrera@example.com,1,5.621137078408566,1181.861049851299,0.8665000608316005,2023-07-11
dc99494a-b60e-4b7e-bfdd-acc540e989de,Nathan Webb,50,Male,wnguyen@example.org,1,7.094650392901647,4190.266997653504,-0.45240767073695287,2023-07-10
080c4d90-7017-4f20-a913-458a19912f23,Fernando Fox,24,Female,cleblanc@example.net,1,3.341501134491015,1052.1984551969945,0.5582157699455856,2023-07-09
c35c91bc-043b-48f0-9545-1e3eeb576fa0,Kelly Vargas,58,Female,david95@example.org,0,9.916089583671164,988.6541253908853,-0.7864571343131979,2023-07-08
d98f5fc1-44e2-4c13-85a8-c7744098890c,Kimberly Malone,37,Female,jonathan83@example.org,0,1.2797388402288359,4018.3342626671038,-0.6305070068508654,2023-07-07
fdde406c-4824-4fbd-925d-32abd1fa2b6e,Brenda Simon,58,Female,vincentyoung@example.com,0,4.639530038024572,4276.030526060631,0.5248949674659309,2023-07-06
fcae1d43-78e8-4235-b681-5954f8c6359b,Shawn Stewart,50,Male,norrisnichole@example.com,0,5.069810524609564,4271.799839884824,0.2239631953380481,2023-07-05
e9f07f3a-c9ed-4e71-920e-e4b3fdba075e,Kimberly Robinson,56,Female,jordan50@example.com,1,7.732706024878382,4668.612340475428,-0.4662747739910409,2023-07-04
511d499c-78e0-4c82-b1fb-0f5d579394c8,Dr. Travis Johnson,30,Female,martinezjoe@example.com,1,3.2486736539939596,4972.133947084623,0.13408618587794918,2023-07-03
403ab26b-af70-4396-a698-401e33903c3d,Joseph Guerra,27,Female,jmelendez@example.org,1,5.158389239886151,2360.19949807901,-0.538177302533974,2023-07-02
bfc1542f-362d-48a1-be75-de81a9363982,Toni Green,41,Male,bentleydeanna@example.net,0,8.23507078099465,2793.356587427917,-0.5356349314613287,2023-07-01
40eb269c-ccfa-487c-bc4d-9d3a756347bf,Joshua Johnson,66,Female,erika31@example.net,1,2.2581373534581015,1524.1980708484182,0.3747557703567219,2023-06-30
7c5f3bdd-547e-4bb3-ac52-745a983829e3,Annette Hunter,28,Female,ryanmorris@example.net,1,1.107612308524717,430.07751128352663,-0.28147733093089733,2023-06-29
2b9e1788-2c17-426a-9030-79624fdf52a6,Wendy Pearson,52,Female,camerongary@example.com,1,8.473350987051724,581.1917667638226,0.37628256946543215,2023-06-28
4842e892-b124-450a-bc58-70dcaf999894,Jackson Cruz,67,Female,trevorkelly@example.net,0,9.843105137352595,3655.387360937287,-0.0467955599116292,2023-06-27
75d8bf46-ef98-4812-81d1-dcd2208bacb8,Robin Campbell,51,Female,pamelalara@example.org,0,2.1764371378958014,2487.233009655368,0.004649174900922537,2023-06-26
bc9c9cf9-4566-4be1-839b-a45dfcec343d,Kayla Adams,18,Female,odavis@example.org,0,8.413060736695202,1721.1695652453445,0.20942351920550295,2023-06-25
c8804bf3-fc5f-4fec-8726-4ed42197ed4f,Alexis Brown,56,Female,josephtapia@example.org,0,4.350157694343979,728.2542183201626,0.42403825595332,2023-06-24
49b2ecf9-14af-40f5-8e10-5a841f160d05,Patricia Schroeder,38,Male,vhernandez@example.net,0,6.67267793743442,3311.817605415068,-0.25208119773899806,2023-06-23
0e04ca06-f4d0-4cd8-bba3-f1fbe25e8447,Douglas Hughes,49,Male,lindahouse@example.org,1,6.802165141376516,590.2207806495721,0.7042588649311703,2023-06-22
ae4bd465-137d-4c62-ab84-e7df8e9780cd,Rachel Bowen,19,Female,jose32@example.net,0,6.240914212726568,3135.6273080562314,-0.017108805867330545,2023-06-21
6550ded6-2a6f-4fdb-b247-22eaa464480f,Michael Peters,25,Male,kennethbaker@example.org,0,3.3293858711187325,4510.5810951303165,-0.7249745553167706,2023-06-20
d3c54d10-ccd0-4428-a2b7-0efb3e4b68c9,Brian Lane,41,Female,maryjones@example.com,1,8.31472382452253,1657.1510924452543,-0.6134803410429797,2023-06-19
06a5bba2-d75b-424e-b78a-9225f69ffdde,Brittney Walsh,69,Male,ibailey@example.org,1,1.1962016446475146,2308.1652932531815,-0.9355408935459084,2023-06-18
29d2c263-2f02-4f68-8beb-c6e26f94146b,Brooke Casey,37,Female,daisy80@example.net,0,1.5802483244221879,3120.07790827132,0.5290777082564693,2023-06-17
bc1c084d-91c5-4604-9709-77b98d5669a5,Catherine Goodwin,33,Female,flopez@example.net,1,9.122464737399532,1597.8098980929317,-0.969971479096486,2023-06-16
93908695-95e2-446f-8cac-7864a712ba23,Kellie Wood,21,Female,belljason@example.com,0,4.990881914523899,2962.4326709414663,-0.46028259470763744,2023-06-15
f5de4682-a540-4177-8fb5-38263d2dda99,Kenneth Diaz,33,Female,aguilarcynthia@example.com,0,2.1591239409730405,2871.2048387350383,-0.17391195561656048,2023-06-14
a9c7fa30-c0cb-4783-9b6f-e5c456e78f8a,Brooke Woods,54,Male,lisasanchez@example.com,1,9.145701733421376,1886.0178348252832,0.4847333233257991,2023-06-13
15e8d94c-373e-46d6-bf06-31a4acb9e840,Catherine Green,23,Female,randallbaker@example.org,0,8.464205594956763,1650.0324815320128,0.9764868349259133,2023-06-12
2f62fa20-dac7-48d8-aca7-d8c941a97498,Angel Morrison,23,Male,brandonmelendez@example.com,1,3.9839490212704907,2198.7062255019964,0.5155531794512584,2023-06-11
3d9b1cfd-e548-4087-9221-ad18ae513ebb,Edward Mosley,64,Male,wallaceelizabeth@example.org,1,1.3842668718138773,123.67622505688978,-0.8677273515302213,2023-06-10
9900cd71-380d-4237-99bd-96973cabfb97,Laura Wheeler,49,Female,bjones@example.net,1,5.1489542980174665,1306.2581788728721,0.8542064123555877,2023-06-09
0d6243da-d957-4f45-99cc-ba400067b82d,Christopher Jordan,70,Male,kevinford@example.com,1,2.511902878561508,1185.4759506119467,0.9712552791727362,2023-06-08
19b3240f-e616-409b-b1c3-92ccdacfa468,Kevin Johnson,22,Female,jthomas@example.com,0,6.164957798260505,3725.0994580992224,0.7342580052772067,2023-06-07
8c5309da-f8a2-411a-a85f-1dc708d48700,Matthew Williamson,66,Male,hudsonjoanne@example.com,1,8.395168613790553,2237.0079238394733,-0.02011420297827282,2023-06-06
54e800a6-7886-43d1-8eab-b43630096ef1,Dylan White,52,Female,lisavincent@example.net,1,4.554988193997275,4216.539288025211,-0.3502087463919088,2023-06-05
66cfae11-2013-42b9-99e4-e514d9e3875c,Willie Flowers,67,Male,saramcpherson@example.com,0,1.2653406370026232,758.0985786761554,-0.0849101411165758,2023-06-04
de7ab929-c278-4b31-a695-2a0dc7ee6362,Maria Kline,26,Male,craigbell@example.com,0,7.148916250765145,3691.566699181932,-0.5064323182768273,2023-06-03
a8502b0f-3c43-4f91-a9c4-5a34da9aeef9,James Jimenez,26,Female,robert43@example.com,1,2.5552649064771025,4401.640564589012,-0.19026646351494314,2023-06-02
8a80ddf3-7b52-4553-a20c-4676cf2857cc,Faith Cooper,60,Male,joneswilliam@example.org,0,2.93244495373024,2367.9570427704903,-0.9163474498997637,2023-06-01
e88e401e-3bdf-4430-b7db-d3faa1e4ae92,Sharon Petersen,48,Male,jennifermartin@example.net,1,2.6843600234004548,1857.833850356624,0.4706635597993212,2023-05-31
143de635-bbcd-496a-9892-5584d7b98654,Michael Williams,53,Female,palmerbriana@example.net,1,3.5186909885265143,1596.811802582143,-0.23925166248975827,2023-05-30
edd35dd9-63f6-4d88-b1db-cda0fd91370d,Megan Williams DDS,28,Female,hardingmichael@example.com,0,8.950814190042635,2803.191948184966,-0.37420501717700505,2023-05-29
5a3987e5-91a8-46d7-ae87-19554362e06d,Edward Caldwell,34,Female,travisgray@example.net,0,1.3118449935835532,961.2737883866042,0.22300974934010398,2023-05-28
48536dbd-e849-4fa7-80fb-466ed921beaf,Angela Cruz,51,Female,morrisdaniel@example.net,1,6.572588939613063,3072.4755637472203,0.4849357094158895,2023-05-27
838dea3e-5d04-428d-9f68-a7550e769b2d,Lee Foster,56,Male,daniel84@example.net,1,3.212063013207209,4224.785677157477,0.1876116027855781,2023-05-26
9cdfb514-2373-40e5-a5ef-a91d0fffff29,Bonnie Grant,45,Female,griffinamanda@example.com,0,3.655946466997448,4307.696911316916,0.05046106340577916,2023-05-25
4bc1f054-c37c-4788-89a3-f20f5b2c06a4,Keith Price,31,Female,nancy12@example.net,0,4.707929856665485,786.0081767093795,0.7515659437196336,2023-05-24
80b05d1e-f1c4-4adb-9525-151d911dc5c4,Alexandra King,52,Female,ualvarez@example.org,1,5.956197986835825,2739.2283816823096,0.5738397246377462,2023-05-23
3121e147-12f3-441c-9af8-08002048e506,Rick Baker,66,Female,erinfox@example.com,1,1.5488116203955848,1389.8497879085583,0.04129818244749739,2023-05-22
4fbc02af-302a-4a07-89a1-1f107dba3fbc,Kevin Jones,64,Male,ericwilliams@example.com,1,3.5179838869507423,4443.045577186588,-0.09678081487267587,2023-05-21
be4268c2-bd4b-4e21-8a5a-42430986f000,Brandon Jones,62,Male,mcrawford@example.org,0,2.235124154188583,474.6656549303554,0.6540202033186997,2023-05-20
102f9e66-ab7b-408a-8d6a-7df654ca0c71,Karen Orr,30,Male,doylejennifer@example.net,1,2.7951202599992797,469.4597882875455,-0.9151681679818044,2023-05-19
91b0019c-b3d0-4920-84a2-e6eb6d23bd0d,Kimberly Young,63,Female,timothycamacho@example.net,0,8.961872646024684,191.28844486905325,0.9916727430480963,2023-05-18
92c4d4f2-08de-420a-895d-942fafc56917,Dana Reese,37,Male,henryrobert@example.net,0,5.732326524275018,2585.173725299312,0.037405305175023384,2023-05-17
feaeb7ab-c6d8-4732-b9b3-801e3ebe6a3c,Tabitha Merritt,43,Male,stephanie42@example.com,0,6.6767894994227985,252.85173194071456,-0.20877760672821655,2023-05-16
174b176f-e8b4-47ad-ac1a-43c2ab530340,Nicole Gordon,60,Female,twalton@example.net,1,8.219512744940147,2951.2634034202533,0.47034016310053484,2023-05-15
3677976c-bf1b-4f65-aef8-b332aa349851,Matthew Watson,59,Male,rosskatie@example.net,1,8.153616198716833,2085.158891000459,0.1154018996268189,2023-05-14
5d7596f9-1e74-4667-a8dc-c7aac90262b0,Mr. Francisco Allen,41,Male,thomasmichael@example.com,0,9.904632541853806,2991.1779280195183,0.032253366189596955,2023-05-13
2b6ab802-99e8-4470-a8d8-bd0e383fdc46,Samantha Anderson,46,Female,maldonadorobert@example.net,0,8.037241901608825,4540.8875292510975,0.2612971061854408,2023-05-12
e28b6869-d232-4979-9b90-f4321df209c2,Ryan Price,51,Male,claytoncarson@example.net,1,4.232008988538086,2802.8105927781758,-0.9014091016374479,2023-05-11
90d303b7-bddb-49ca-bd96-15c6e4f57f70,Amanda Hampton,46,Female,robertsadam@example.org,1,5.900660254306465,2762.999687198781,-0.4176412755317409,2023-05-10
f35a8bbc-7fd9-4113-a168-353d908d110c,Trevor Martinez,25,Male,rgarcia@example.net,0,5.362115368964575,4993.768057558073,-0.20392021709088137,2023-05-09
fadc74a3-b1f4-451a-b76a-e8ffbb781f77,Raymond Richards,33,Male,hesterkimberly@example.com,1,9.214093149385302,2413.3093588363367,-0.3908917043555229,2023-05-08
da8fd428-79eb-45d4-951f-d9d31e5ee14f,Bethany Thompson,32,Female,danielsimmons@example.org,1,5.521539299893675,3898.466470303398,0.6552420152115015,2023-05-07
bc65daf6-576e-4347-9e0f-4f78ed8fb2cc,Pamela Johnson,22,Male,sarah62@example.net,1,4.495431471123704,1892.5112875047466,-0.07730567207207395,2023-05-06
0f043fb5-e96f-49dd-b94d-2e2bf4660877,William Rodriguez,39,Female,tallen@example.org,1,2.618342863280823,1194.2025733593396,-0.15507563509911715,2023-05-05
46cf6585-d81e-418c-a075-4fb2506928e6,Daniel Madden,19,Female,benjamin26@example.com,0,3.869898105964416,3883.5097334462675,0.22626855848778504,2023-05-04
cfab1401-b19e-4f9a-bb0e-e5d3d964ac20,Michael Watkins,55,Female,gsalazar@example.org,1,2.9711816926578507,3692.811453343215,-0.8909066663689471,2023-05-03
137ed7c6-5e36-4681-9ad1-948b31812b7b,Andre Shaw,53,Female,smithkim@example.com,1,9.061883034528824,1525.895885050432,0.03393930053227612,2023-05-02
7c07fd03-757d-4c30-8210-3f05dc49bde0,Amanda Hanson,32,Male,bobby36@example.org,0,8.00684453195627,2377.0355966352186,-0.7155207624498168,2023-05-01
1cb78415-9505-42ea-b77a-5de6d4882e51,Jennifer Rivera,55,Male,barbara41@example.com,0,1.5273210725030668,2601.018767384549,0.6597870088532791,2023-04-30
e3a409d6-bd73-4075-8807-5efc33380b9a,Jeffrey Gomez,32,Female,amandabullock@example.com,0,9.923781910875137,2044.2472724835666,-0.09660382434068926,2023-04-29
34f15647-2576-4184-ba2e-49480865453d,Taylor May,18,Male,travismatthews@example.net,1,5.764890627688884,2560.619621365511,0.4452935829856661,2023-04-28
fa8a8514-08b6-49b4-bf52-e32f71889c63,Virginia Parker,22,Male,nicolegraham@example.com,1,7.901579516052456,3347.124597955614,-0.77365682751281,2023-04-27
fa0f0c77-af4d-4fe9-979a-67a6137ea8c1,Alex Simpson,63,Male,xnelson@example.net,0,9.996451721302115,4255.111016508946,0.5574622837520795,2023-04-26
02d023a5-20a1-421f-a7fd-1e89fbc4548c,Kevin Johnson,58,Male,sean44@example.net,1,9.765818755601519,4052.0462789467024,0.8756849153984787,2023-04-25
23b54548-39be-4412-98b5-ec39cb98d1ca,Molly Lang,21,Female,susan36@example.com,1,1.901209035744618,3108.7762851446278,0.39222828367959117,2023-04-24
18e2b781-6ff2-406b-9965-a56bce5f4e48,William Turner,32,Male,eric24@example.com,0,6.911779792386108,912.6334049575755,-0.7293866516192749,2023-04-23
f04b07f3-6289-4016-b933-8d0577987e18,Holly Leon,22,Female,barneslisa@example.net,1,3.3987430095911475,2619.2697345302727,-0.17288138980476675,2023-04-22
224cdca4-dff8-4eab-9a75-387fc0d2fe18,Mark Lawrence,20,Male,cameronhughes@example.org,1,8.346566454478612,2286.4801748111086,-0.09822829030585134,2023-04-21
2458b847-53f4-4231-869c-5b8631c8f1e8,James Flores,39,Male,courtney69@example.org,0,9.255335343133964,977.8114011522418,-0.6422428421127688,2023-04-20
4b329f83-117d-4532-9df2-27b3eb2b4f3d,Troy Carlson,22,Female,brianaspence@example.com,0,1.5031779026720478,4748.687974903594,0.180630950579308,2023-04-19
359cf004-7ac0-44f7-881d-6c2e193b3c1d,Carol Brandt,50,Female,kellymoreno@example.net,0,9.967528436558114,3331.125204069586,0.42526878261260537,2023-04-18
b8b7d004-9bbb-4b4b-8226-b9cf04f60500,Angela Vance,33,Female,natasha31@example.com,1,2.974704274395324,4841.904243203814,-0.5961359905816848,2023-04-17
2b74ef7e-c5a0-471b-a7eb-fb2387502a74,Olivia Brown,35,Female,kmurphy@example.net,0,8.618545814186199,3706.00706329064,-0.09063358470529836,2023-04-16
c88da602-fb06-460a-82ee-418cc4e39af4,Sydney Garcia,60,Male,jessicacuevas@example.org,1,8.176516186414679,2469.166737064412,-0.4998354118455235,2023-04-15
a8149872-47c3-404e-96b9-38802892cf35,Debbie Rios,49,Female,jennifermoreno@example.com,1,4.193241711086439,1858.0981403444491,0.3834348566618029,2023-04-14
ae61df88-c2d1-41f0-b533-cf18a22a04ea,Curtis Bradley,31,Female,sharon04@example.com,1,8.553000270753184,1172.213674569239,0.8143249260108134,2023-04-13
3a04a1e8-c6c0-42f2-8fa4-4422d0ab3804,Gina Wood,52,Male,danielwalker@example.net,1,8.606988121296528,2489.446527030874,0.5929724449514451,2023-04-12
5426bda4-7e04-40ad-8b15-3526ddf75400,Edward Hall,26,Male,robbinsadrienne@example.com,0,2.58490330821991,408.0196909259991,0.4367494394371261,2023-04-11
f5917c93-c913-4287-a05f-e5d669b6f1d4,Dr. Kimberly Tucker DVM,64,Female,lbarnett@example.org,0,6.332675582632715,1910.2324086926242,-0.752911566329133,2023-04-10
07a73862-8c2c-4ef9-b7fc-5ae27caa6c80,Lisa Ramos,54,Female,josegomez@example.net,0,8.255892028234495,309.76136010936966,-0.7716701223518445,2023-04-09
4816bdd1-d771-4735-b358-b7ae08403603,Jessica Alexander,54,Female,nbrooks@example.com,1,7.27863907239622,1113.1929661157546,-0.1012031639505564,2023-04-08
b12eb00e-4cff-460a-bcd2-2b9821d5a58b,Sandra Ramos,48,Female,kyoung@example.net,1,9.225820037156808,4547.857853607507,-0.2741132216854909,2023-04-07
db2de0dc-683c-4c15-b1f0-bd76ec2ce635,Grace Price,33,Female,youngjesse@example.org,0,1.2538591275444317,1870.1316863421812,0.04763461213229769,2023-04-06
173bca92-0c0e-49c1-9d8a-22df8a568ef3,Stephanie Mcbride,68,Female,michaelcummings@example.org,0,7.3050472301627645,2401.403722150024,-0.23182525147685662,2023-04-05
97cdac91-5eee-41e1-a1df-369ec981ca99,Kathryn Stewart,48,Female,garciawilliam@example.net,0,9.528028615630136,2327.752903994953,0.5821331884740504,2023-04-04
eef02a02-98a4-44d5-82df-a72b3d5281e7,David Hernandez,69,Male,baileyjamie@example.net,0,6.072458381048743,327.54354175577276,0.023332902969010583,2023-04-03
3c688907-4623-452a-bafa-553cf9179d2e,Vanessa Roy,44,Female,juan24@example.com,0,6.067980017776166,4904.889932109201,0.8995077782854388,2023-04-02
0f500233-d358-40d8-859c-c405e4fc4766,Karl Stephens,30,Female,kellymiller@example.net,0,2.6941029841473068,1687.9484393134903,-0.24264273717484053,2023-04-01
600fd154-3adf-4b57-a1f7-db453c3d560d,Alicia Sawyer,24,Male,wilsonjeff@example.com,1,9.892055893641787,3548.3076389533494,-0.23878598147770647,2023-03-31
b6bd97e6-b104-4d9d-ae04-f5fa27fe4291,Christopher Smith,24,Male,heatherbruce@example.net,1,8.934637239079843,2654.7272302543984,0.5365206475687767,2023-03-30
7821e47f-9d9f-4145-99ce-e0c21888183c,Rachael Moore,60,Female,cartermarilyn@example.net,0,5.430040515058647,4165.271062702886,0.8245055576442648,2023-03-29
3bcc6b2a-0ed0-4988-a7eb-a2b7e525b24e,Scott Oliver,45,Female,matthew47@example.com,0,3.7814776493609763,4190.874104465228,0.13098315702833818,2023-03-28
fafc5f1a-9bea-4c38-9448-ac1841659220,Justin Smith,40,Female,william37@example.net,1,5.413927781147313,1390.2487399823517,0.3190606812040877,2023-03-27
a73a37e7-d614-4bd9-bc65-97a8b82c72ae,Mrs. Maria Weaver,45,Female,victoria09@example.org,0,1.8123163916581255,2767.31530423302,-0.6998205309789765,2023-03-26
58421798-f8f2-419b-ac53-e52d684d6416,Matthew Chen,44,Male,tcarter@example.net,1,3.0936102227491515,951.8641005876052,0.7376370749564076,2023-03-25
5ef2aaaa-0c99-4843-b20c-d090a48d599b,Cory Hall,47,Female,agomez@example.net,0,2.9692804752241955,3303.0090343560328,-0.6422664706534627,2023-03-24
779b3ddc-86ef-4ae1-909d-782266c64a81,Nicholas Payne,64,Female,sschmidt@example.org,1,5.738036627336598,1889.9542121561335,0.42409497575924515,2023-03-23
58f9c5aa-2154-4dea-ba89-c11c5421c236,Michael Anderson,21,Male,apeters@example.net,0,1.0061514674544774,3301.349078128564,-0.16083661752846545,2023-03-22
a2c30250-5188-4704-9e3f-bc82ac9f42d3,Nathan Moreno,61,Male,parsonsronnie@example.com,1,9.261065673285819,4193.798431615558,-0.38096338912603644,2023-03-21
ca33045a-8552-47e3-a7d7-d438e1a81e58,Norma Alvarado,59,Female,duanebrown@example.net,1,2.81317945016927,2631.6481980142994,0.5372608447218852,2023-03-20
41bb1465-38ca-4009-8e4e-e89491235d71,Jonathan Lawson,59,Female,lopezrichard@example.net,0,2.174405910572643,1944.0110271133713,-0.10748353170185498,2023-03-19
a14d5336-8555-427e-a70c-11360ffdead3,William Patton,24,Male,molinaanne@example.org,1,7.452438694217345,4545.487889589416,0.2529056993230585,2023-03-18
16c87f87-9d3c-4a81-9966-c967671d4d9e,Steven Davis,21,Female,rodrigueztiffany@example.net,1,9.269027085764854,2630.2217326210944,-0.7648920431950403,2023-03-17
eaaaa01e-93cd-4bc3-8452-c554e2953902,Philip Norris,43,Male,amymoss@example.org,0,8.598556777938857,1829.2002380226559,-0.7368579363758285,2023-03-16
1fe58d4e-bf7e-43a1-97a9-be665b7b2856,Ashley Moore,64,Male,hugheschristine@example.net,1,3.9122993017435346,4351.825167169111,-0.5942965894411074,2023-03-15
de63eabf-1fae-4479-96f4-4be2fbe7f488,April Powell,39,Female,cscott@example.net,1,1.1972160661921505,2485.62165710346,0.24512065597468324,2023-03-14
ead756b0-6ab6-4735-ac22-3c117910de41,Tanya Cummings,69,Male,harrisalyssa@example.org,0,6.279482575820885,2462.3394395943174,-0.4937780497639215,2023-03-13
6db50d14-e52d-4def-b0ca-6cf0481bd7cf,Chris Bullock,24,Male,velazquezjeremy@example.org,0,9.255017327330068,3060.633803399866,-0.08271468434292673,2023-03-12
036b4410-b548-4405-a420-cbf398280ee4,Kenneth Silva,33,Male,stanley96@example.com,0,7.969298489379027,2559.0012239066346,0.7108221128380632,2023-03-11
28c3da5f-28fe-4e4c-9213-81c34572328e,Jon Harris,30,Female,pettyryan@example.org,0,8.618327988212211,780.9447046779367,0.08700231920860046,2023-03-10
7c3257b0-6dea-4a4e-abeb-6eddb88a66f1,Karen Black,30,Female,bakermelvin@example.org,1,8.746025199323956,911.4685299020615,-0.9884989022018922,2023-03-09
7b8dc55a-18f9-42ed-9d6f-7f2093a4c711,Molly Stewart,52,Male,yhart@example.com,1,9.64502875248182,477.73230613210956,0.7654058410743891,2023-03-08
8b30ac65-0d1d-465f-954d-4090c4479d60,Ashley Pineda,46,Female,mitchellbrandy@example.org,0,4.362317020750359,3253.0373117027175,-0.5242432919610465,2023-03-07
ea562482-47e1-492d-9ecc-39feede8ebae,Julia Rodriguez,26,Male,davidsonkenneth@example.org,0,9.477308921212375,1136.4338102651982,0.1777246543686184,2023-03-06
d3a751ff-71f8-4b1e-bf91-3d80daef5e46,Catherine Andrews,45,Male,umartinez@example.com,0,4.560360061184689,1015.8378114629612,-0.04857602039369224,2023-03-05
8f0f4a62-3474-46f8-bcfc-bcc19701fb67,Leslie Guerrero,29,Female,rbradley@example.org,1,1.909289531626177,1874.8924266539461,-0.1796972685772873,2023-03-04
cd949217-6eab-44b5-bddd-ce840a971ee2,Richard Johnson,35,Female,hollyhogan@example.net,0,3.715886383529222,3614.7832714250676,-0.8411901652631677,2023-03-03
f6ac0ee3-f332-49df-b27b-85367481d75f,Stephanie Higgins,47,Female,smithrobert@example.net,1,2.2280650197174103,679.818091835359,0.20020420859117838,2023-03-02
